source_name,source_party,source_state,target_name,target_party,target_state,distance
Travaris McCurdy,Democratic,fl,Angie Hatton,Democratic,ky,0.0
Travaris McCurdy,Democratic,fl,Neil Breslin,Democratic,ny,0.0
Attica Scott,Democratic,ky,Jeff Hayden,Democratic,MN,0.017315310693986834
Attica Scott,Democratic,ky,Gene Pelowski,Democratic,mn,0.02536653004026664
Attica Scott,Democratic,ky,Jamie Becker-Finn,Democratic,mn,0.04467775301333813
Attica Scott,Democratic,ky,Charles Booker,Democratic,KY,0.04813055783973289
Tana Senn,Democratic,wa,Jeremy McPike,Democratic,va,0.04967650092731293
Tana Senn,Democratic,wa,Mia Gregerson,Democratic,wa,0.07410723506774053
Tana Senn,Democratic,wa,David Nelson,Democratic,id,0.100446638635071
Tana Senn,Democratic,wa,June Robinson,Democratic,wa,0.12838846052215636
Mike Woodard,Democratic,nc,David Dreyer,Democratic,ga,0.004817824660079745
Mike Woodard,Democratic,nc,Matthew Wilson,Democratic,ga,0.026313910297602754
Mike Woodard,Democratic,nc,Carlos Guillermo Smith,Democratic,fl,0.03131156034239765
Mike Woodard,Democratic,nc,Graig R. Meyer,Democratic,nc,0.042116709372592716
Ann Rest,Democratic,mn,Anthony Rodriguez,Republican,fl,0.0
Ann Rest,Democratic,mn,Geraldine Valentino-Smith,Democratic,md,0.0
Ann Rest,Democratic,mn,James Morefield,Republican,va,0.0
Ann Rest,Democratic,mn,Angie Hatton,Democratic,ky,0.0
Ann Rest,Democratic,mn,Neil Breslin,Democratic,ny,0.0
Pat Young,Democratic,md,Eric Ebersole,Democratic,md,0.10918495524891533
Pat Young,Democratic,md,Kenneth P. Kerr,Democratic,md,0.11661502710333971
Pat Young,Democratic,md,Erek Barron,Democratic,md,0.12316533715662774
Pat Young,Democratic,md,Karen Lewis Young,Democratic,md,0.12566880489078702
Kelly Alexander,Democratic,nc,Yvonne Lewis Holley,Democratic,NC,0.002263323152296861
Kelly Alexander,Democratic,nc,Dan Daley,Democratic,fl,0.003885669743627408
Kelly Alexander,Democratic,nc,Joe Geller,Democratic,fl,0.03098900556925983
Kelly Alexander,Democratic,nc,Brian Farkas,Democratic,nc,0.05104364771714029
Chris Hansen,Democratic,co,Mari Cordes,Democratic,vt,0.04878778762522055
Chris Hansen,Democratic,co,Joyce Elliott,Democratic,ar,0.05184309586214053
Chris Hansen,Democratic,co,Faith Winter,Democratic,co,0.062245421981491376
Chris Hansen,Democratic,co,Jonathan Singer,Democratic,CO,0.06684721443030628
Rob Bonta,Democratic,CA,Henry Stern,Democratic,ca,0.062260894899593966
Rob Bonta,Democratic,CA,Alicia Hyndman,Democratic,ny,0.08314593902592725
Rob Bonta,Democratic,CA,Robert Jackson,Democratic,ny,0.08611428036962251
Rob Bonta,Democratic,CA,James Skoufis,Democratic,ny,0.09449575512652257
Robert J. Rodriguez,Democratic,ny,David Weprin,Democratic,ny,0.013906693202512355
Robert J. Rodriguez,Democratic,ny,Michael G. Miller,Democratic,NY,0.013906693202520339
Robert J. Rodriguez,Democratic,ny,Andrew Hevesi,Democratic,ny,0.01397384188929829
Robert J. Rodriguez,Democratic,ny,Jeffrey Dinowitz,Democratic,ny,0.01397384188929829
John Gordner,Republican,pa,Anthony Rodriguez,Republican,fl,0.0
John Gordner,Republican,pa,Geraldine Valentino-Smith,Democratic,md,0.0
John Gordner,Republican,pa,James Morefield,Republican,va,0.0
John Gordner,Republican,pa,Angie Hatton,Democratic,ky,0.0
John Gordner,Republican,pa,Neil Breslin,Democratic,ny,0.0
Elder Vogel,Republican,pa,Jill Billings,Democratic,wi,0.07800740751761277
Elder Vogel,Republican,pa,Vince Mazzeo,Democratic,nj,0.08556285851407862
Elder Vogel,Republican,pa,Nicholas Scutari,Democratic,nj,0.1313188793116972
Mike Pushkin,Democratic,wv,Barbara Fleischauer,Democratic,wv,0.14071803126341445
Mike Pushkin,Democratic,wv,Creigh Deeds,Democratic,va,0.14437352475737422
Barry Usher,Republican,mt,Jon Lundberg,Republican,tn,0.1212240862294236
Tricia Farley-Bouvier,Democratic,ma,Ruth Balser,Democratic,ma,0.008179359854619964
Tricia Farley-Bouvier,Democratic,ma,Carole Fiola,Democratic,ma,0.05574085003122281
Tricia Farley-Bouvier,Democratic,ma,Michael Brady,Democratic,ma,0.06229204779528312
Tricia Farley-Bouvier,Democratic,ma,Caroline Simmons,Democratic,ct,0.06963094563967233
Doug Skaff,Democratic,WV,Robert Plymale,Democratic,wv,0.011871789336565306
Doug Skaff,Democratic,WV,Randy Swartzmiller,Democratic,WV,0.11521502428896123
https://www.google.com/search?client=safari&rls=en&q=Massachusetts+Tricia+Farley-Bouvier&ie=UTF-8&oe=UTF-8,nan,Tricia Farley-Bouvier,Anthony Rodriguez,Republican,fl,0.0
https://www.google.com/search?client=safari&rls=en&q=Massachusetts+Tricia+Farley-Bouvier&ie=UTF-8&oe=UTF-8,nan,Tricia Farley-Bouvier,Geraldine Valentino-Smith,Democratic,md,0.0
https://www.google.com/search?client=safari&rls=en&q=Massachusetts+Tricia+Farley-Bouvier&ie=UTF-8&oe=UTF-8,nan,Tricia Farley-Bouvier,James Morefield,Republican,va,0.0
https://www.google.com/search?client=safari&rls=en&q=Massachusetts+Tricia+Farley-Bouvier&ie=UTF-8&oe=UTF-8,nan,Tricia Farley-Bouvier,Angie Hatton,Democratic,ky,0.0
https://www.google.com/search?client=safari&rls=en&q=Massachusetts+Tricia+Farley-Bouvier&ie=UTF-8&oe=UTF-8,nan,Tricia Farley-Bouvier,Neil Breslin,Democratic,ny,0.0
Geanie Morrison,Republican,tx,Anthony Rodriguez,Republican,fl,0.0
Geanie Morrison,Republican,tx,Geraldine Valentino-Smith,Democratic,md,0.0
Geanie Morrison,Republican,tx,James Morefield,Republican,va,0.0
Geanie Morrison,Republican,tx,Angie Hatton,Democratic,ky,0.0
Geanie Morrison,Republican,tx,Neil Breslin,Democratic,ny,0.0
Rob Standridge,Republican,ok,Anthony Rodriguez,Republican,fl,0.0
Rob Standridge,Republican,ok,Geraldine Valentino-Smith,Democratic,md,0.0
Rob Standridge,Republican,ok,James Morefield,Republican,va,0.0
Rob Standridge,Republican,ok,Angie Hatton,Democratic,ky,0.0
Rob Standridge,Republican,ok,Neil Breslin,Democratic,ny,0.0
Sharon Negele,Republican,in,Anthony Rodriguez,Republican,fl,0.0
Sharon Negele,Republican,in,Geraldine Valentino-Smith,Democratic,md,0.0
Sharon Negele,Republican,in,James Morefield,Republican,va,0.0
Sharon Negele,Republican,in,Angie Hatton,Democratic,ky,0.0
Sharon Negele,Republican,in,Neil Breslin,Democratic,ny,0.0
Rafael Anchia,Democratic,tx,Terry Meza,Democratic,tx,0.10126714867532617
Rafael Anchia,Democratic,tx,Alex Askew,Democratic,va,0.14023420131149553
Rafael Anchia,Democratic,tx,Jennifer Pawlik,Democratic,az,0.14587927203268855
Tim Schaffer,Republican,oh,Kurt Masser,Republican,pa,0.14279802991693757
Ron Kouchi,Democratic,hi,Anthony Rodriguez,Republican,fl,0.0
Ron Kouchi,Democratic,hi,Geraldine Valentino-Smith,Democratic,md,0.0
Ron Kouchi,Democratic,hi,James Morefield,Republican,va,0.0
Ron Kouchi,Democratic,hi,Angie Hatton,Democratic,ky,0.0
Ron Kouchi,Democratic,hi,Neil Breslin,Democratic,ny,0.0
Eric Luedtke,Democratic,md,Debra M. Davis,Democratic,md,0.02262675037084117
Eric Luedtke,Democratic,md,Pamela G. Beidle,Democratic,md,0.027044864689532527
Eric Luedtke,Democratic,md,Alonzo T. Washington,Democratic,md,0.03596760502647337
Eric Luedtke,Democratic,md,Joseline Pe_a-Melnyk,Democratic,md,0.0454817505833786
Suzanne Miles,Republican,ky,Chris Elliott,Republican,al,0.08432648761189722
Suzanne Miles,Republican,ky,Nathaniel Ledbetter,Republican,al,0.09298020023355417
Suzanne Miles,Republican,ky,Del Marsh,Republican,al,0.09829211961173202
Suzanne Miles,Republican,ky,Joey Hood,Republican,ms,0.10038474769503704
Terry Alexander,Democratic,sc,Julie Raque Adams,Republican,ky,0.019211853390696428
Terry Alexander,Democratic,sc,Nikki G. Setzler,Democratic,sc,0.05140573282807091
Terry Alexander,Democratic,sc,Alan Gentry,Democratic,ky,0.05215249182942368
Terry Alexander,Democratic,sc,Abe M. Hudson Jr.,Democratic,ms,0.0592920007319894
Jim Ward,Democratic,KS,Brett Parker,Democratic,ks,0.09125177645752829
Jim Ward,Democratic,KS,Tom Holland,Democratic,ks,0.11181062080227638
Jeanne Poppe,Democratic,MN,Liz Bennett,Democratic,ia,0.07004970858463794
Jeanne Poppe,Democratic,MN,Anne Claflin,Democratic,MN,0.07947088379556148
Jeanne Poppe,Democratic,MN,Rick Hansen,Democratic,mn,0.08806715737553154
Jeanne Poppe,Democratic,MN,Janet Petersen,Democratic,ia,0.09656843434041078
David Carlucci,Democratic,NY,S. Monique Limon,Democratic,ca,0.10312288423651778
David Carlucci,Democratic,NY,Holly Mitchell,Democratic,CA,0.11263741825299027
David Carlucci,Democratic,NY,Jose M. Serrano,Democratic,ny,0.1497910900863777
Tami Gouveia,Democratic,ma,Emanuel Chris Welch,Democratic,il,0.0141602820801224
Tami Gouveia,Democratic,ma,Kelly Cassidy,Democratic,il,0.03509470569626667
Tami Gouveia,Democratic,ma,Stephanie Howse,Democratic,oh,0.03583627255643124
Tami Gouveia,Democratic,ma,Brigid Kelly,Democratic,oh,0.04230808976288239
Brian Birdwell,Republican,tx,Kris Jordan,Republican,oh,0.03945841061700343
Brian Birdwell,Republican,tx,Bob Hall,Republican,tx,0.11679744897006315
Brian Birdwell,Republican,tx,Dwayne Bohac,Republican,TX,0.12272859173185927
Brian Birdwell,Republican,tx,Bryan Hughes,Republican,tx,0.12375499657340086
Mark Baisley,Republican,co,Dan Woog,Republican,co,0.13519778625415035
Dale Rutledge,Republican,GA,Webster Barnaby,Republican,fl,0.041340600598160415
Dale Rutledge,Republican,GA,Fiona McFarland,Republican,fl,0.04251990179562114
Dale Rutledge,Republican,GA,Jennifer Sullivan,Republican,FL,0.05386888578167866
Dale Rutledge,Republican,GA,Dean Arp,Republican,nc,0.05410302890869336
John Wray,Republican,TX,Anthony Rodriguez,Republican,fl,0.0
John Wray,Republican,TX,Geraldine Valentino-Smith,Democratic,md,0.0
John Wray,Republican,TX,James Morefield,Republican,va,0.0
John Wray,Republican,TX,Angie Hatton,Democratic,ky,0.0
John Wray,Republican,TX,Neil Breslin,Democratic,ny,0.0
Jake Ellzey,Republican,tx,John Cyrier,Republican,tx,0.017197701171969247
Jake Ellzey,Republican,tx,Gary Gates,Republican,tx,0.018223659329492083
Jake Ellzey,Republican,tx,Larry Taylor,Republican,tx,0.018223659329498175
Jake Ellzey,Republican,tx,Jacey Jetton,Republican,tx,0.018223659329498175
Nicole A. Williams,Democratic,md,Marlon Amprey,Democratic,md,0.016924238380428648
Nicole A. Williams,Democratic,md,Mary A. Lehman,Democratic,md,0.03395205863541901
Nicole A. Williams,Democratic,md,Brooke Lierman,Democratic,md,0.04463852516301201
Nicole A. Williams,Democratic,md,Nicole Macri,Democratic,wa,0.050783789072151274
Brad Paquette,Republican,mi,Dennis Linthicum,Republican,or,0.09512263710235334
Brad Paquette,Republican,mi,Mike Hopkins,Republican,mt,0.09942952026401251
Brad Paquette,Republican,mi,Bob McDermott,Republican,hi,0.1046261689800747
Brad Paquette,Republican,mi,Scott Strom,Republican,ME,0.1291622542929886
Rick Rand,Democratic,KY,J. Todd Rutherford,Democratic,sc,0.07561082850225838
Rick Rand,Democratic,KY,Alan Gentry,Democratic,ky,0.13724547258998768
Rick Rand,Democratic,KY,Abe M. Hudson Jr.,Democratic,ms,0.1421619853723719
Dave Belton,Republican,ga,Anthony Rodriguez,Republican,fl,0.0
Dave Belton,Republican,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Dave Belton,Republican,ga,James Morefield,Republican,va,0.0
Dave Belton,Republican,ga,Angie Hatton,Democratic,ky,0.0
Dave Belton,Republican,ga,Neil Breslin,Democratic,ny,0.0
Deanna Jurius,Republican,NH,Matthew Pitaro,Republican,nh,0.12905196101707106
Carmine Gentile,Democratic,ma,Will Brownsberger,Democratic,ma,0.025133058459027822
Carmine Gentile,Democratic,ma,Caroline Simmons,Democratic,ct,0.026451533085670553
Carmine Gentile,Democratic,ma,Paul Donato,Democratic,ma,0.02675723562873081
Carmine Gentile,Democratic,ma,Daniel Cahill,Democratic,ma,0.03473416365733047
Pamela Rosen Lampitt,Democratic,nj,Mark F. Miller,Democratic,WI,0.05771865513533391
Pamela Rosen Lampitt,Democratic,nj,Joseph Lagana,Democratic,nj,0.07041779369328632
Pamela Rosen Lampitt,Democratic,nj,Dave Argall,Republican,pa,0.0753950015191868
Pamela Rosen Lampitt,Democratic,nj,Robert Cowles,Republican,wi,0.07981452752095382
Kirill Reznik,Democratic,md,David Moon,Democratic,md,0.01147243876530876
Kirill Reznik,Democratic,md,Charles E. Sydnor III,Democratic,md,0.044076965346758146
Kirill Reznik,Democratic,md,Shelly L. Hettleman,Democratic,md,0.045204620369871995
Kirill Reznik,Democratic,md,Courtney Watson,Democratic,md,0.04634062033102106
Paul Tucker,Democratic,ma,Barry Finegold,Democratic,ma,0.004224182838707503
Paul Tucker,Democratic,ma,Walter Timilty,Democratic,ma,0.016452182775497228
Paul Tucker,Democratic,ma,William Moen Jr.,Democratic,nj,0.027107749351259768
Paul Tucker,Democratic,ma,Harold Naughton Jr.,Democratic,MA,0.058334155397683086
Leanne Krueger,Democratic,pa,Laura Fine,Democratic,il,0.0707946284516441
Leanne Krueger,Democratic,pa,Kelly Cassidy,Democratic,il,0.07306547787918186
Leanne Krueger,Democratic,pa,Michelle DuBois,Democratic,ma,0.074882891524541
Leanne Krueger,Democratic,pa,Diana DiZoglio,Democratic,ma,0.0776955441599303
Verla C. Insko,Democratic,nc,Erick Allen,Democratic,ga,0.016668065968270886
Verla C. Insko,Democratic,nc,Chaz Beasley,Democratic,NC,0.019538374448776066
Verla C. Insko,Democratic,nc,Wiley Nickel,Democratic,nc,0.026596561452292885
Verla C. Insko,Democratic,nc,Allison Tant,Democratic,fl,0.03510860932695559
Dave Pinto,Democratic,mn,Dontavius Jarrells,Democratic,oh,0.01160393940568898
Dave Pinto,Democratic,mn,John Huot,Democratic,mn,0.04425934980954921
Dave Pinto,Democratic,mn,Nika Elugardo,Democratic,ma,0.04565194443388175
Dave Pinto,Democratic,mn,Jamie Eldridge,Democratic,ma,0.057528709559251254
Rip Sullivan,Democratic,va,Marcus Simon,Democratic,va,0.10297338989240502
Rip Sullivan,Democratic,va,Suhas Subramanyam,Democratic,va,0.10554445875470711
Rip Sullivan,Democratic,va,John Bell,Democratic,va,0.11470115646410799
Rip Sullivan,Democratic,va,Kathleen Murphy,Democratic,va,0.12396961010882446
Michael Finn,Democratic,ma,Peggy Lehner,Republican,OH,0.08920473121728499
Michael Finn,Democratic,ma,Catherine Ingram,Democratic,oh,0.14442271508087087
Mark Hashem,Democratic,hi,Shri Thanedar,Democratic,mi,0.008149479536144434
Chris Elliott,Republican,al,Del Marsh,Republican,al,0.06248588487150461
Chris Elliott,Republican,al,Robert Stivers,Republican,ky,0.08398334892685957
Chris Elliott,Republican,al,Suzanne Miles,Republican,ky,0.08432648761189722
Chris Elliott,Republican,al,Nathaniel Ledbetter,Republican,al,0.09394682307634875
Noah L. Sanford,Republican,MS,Thomas Beadle,Republican,ND,0.05620192049472026
Noah L. Sanford,Republican,MS,Patrick Windhorst,Republican,il,0.09141345517668202
Noah L. Sanford,Republican,MS,Greg Stemen,Republican,nd,0.13121134941177479
Noah L. Sanford,Republican,MS,Leon Stavrinakis,Democratic,sc,0.14184330130944903
William McCurdy,Democratic,NV,Gina Mitten,Democratic,MO,0.017985289471473695
William McCurdy,Democratic,NV,Steve Yeager,Democratic,nv,0.019993981363146965
William McCurdy,Democratic,NV,Barbara Washington,Democratic,mo,0.02051640373412839
William McCurdy,Democratic,NV,Lauren Arthur,Democratic,mo,0.03162275842016392
Michael Driscoll,Democratic,pa,Eddie Day Pashinski,Democratic,pa,0.12131334972397183
Michael Driscoll,Democratic,pa,William C. Kortz,Democratic,PA,0.1320146346390461
Michael Driscoll,Democratic,pa,Richard Codey,Democratic,nj,0.1439069104174744
Michael Driscoll,Democratic,pa,Mike Sturla,Democratic,pa,0.14747896379894873
Valerie Stuart,Democratic,VT,Sam Young,Democratic,VT,0.02077254032633923
Chris Toney,Republican,wv,Anthony Rodriguez,Republican,fl,0.0
Chris Toney,Republican,wv,Geraldine Valentino-Smith,Democratic,md,0.0
Chris Toney,Republican,wv,James Morefield,Republican,va,0.0
Chris Toney,Republican,wv,Angie Hatton,Democratic,ky,0.0
Chris Toney,Republican,wv,Neil Breslin,Democratic,ny,0.0
Doug McLeod,Republican,ms,Larry Stutts,Republican,al,0.13258139443361433
Doug McLeod,Republican,ms,Mark Lawson,Republican,ok,0.13944892652930588
Brandon Creighton,Republican,tx,Kelly Hancock,Republican,tx,0.07878664919867878
Brandon Creighton,Republican,tx,Amy Summers,Republican,wv,0.11048749051478972
Brandon Creighton,Republican,tx,Bryan Hughes,Republican,tx,0.11137782593606758
Brandon Creighton,Republican,tx,Dwayne Bohac,Republican,TX,0.11620904326718842
Jeff Hale,Republican,ms,Scott Fetgatter,Republican,ok,0.09061262925188387
Jeff Hale,Republican,ms,Shane Aguirre,Republican,ms,0.09531282190452954
Jeff Hale,Republican,ms,John Pfeiffer,Republican,ok,0.0975002986304168
Jeff Hale,Republican,ms,Joel Carter,Republican,ms,0.11306078579526181
Scott Lipps,Republican,oh,Terry Kilgore,Republican,va,0.14754302057781052
Bill Taylor,Republican,sc,Robert Cherry,Republican,in,0.1282055096104641
Bill Taylor,Republican,sc,Stephen L. Goldfinch,Republican,sc,0.13579360836054727
Bill Taylor,Republican,sc,Mike Wilson,Republican,ky,0.1382687076025721
Bill Taylor,Republican,sc,Phillip Pratt,Republican,ky,0.1383715934130728
Christopher J. England,Democratic,al,George Young,Democratic,ok,0.06308316846831656
Christopher J. England,Democratic,al,Mia McLeod,Democratic,sc,0.0894880507946876
Christopher J. England,Democratic,al,Erin Oban,Democratic,nd,0.10560686602738632
Christopher J. England,Democratic,al,Mickey Dollens,Democratic,ok,0.11427192102290727
Amanda Bouldin,Democratic,nh,Marjorie Porter,Democratic,nh,0.043060433942899434
Amanda Bouldin,Democratic,nh,Manny Espitia,Democratic,nh,0.047001555499499324
Amanda Bouldin,Democratic,nh,Robert Cushing,Democratic,nh,0.05783712679307758
Amanda Bouldin,Democratic,nh,Kris Schultz,Democratic,nh,0.09757337029543188
Brian Sims,Democratic,pa,Teresa Tanzi,Democratic,ri,0.10127395547854148
Brian Sims,Democratic,pa,Barbara Bessette,Democratic,MT,0.1097374294775104
Brian Sims,Democratic,pa,Meghan Kallman,Democratic,ri,0.11516312368045749
Brian Sims,Democratic,pa,Derek Kitchen,Democratic,ut,0.11568827294962283
Ernest Bailes,Republican,tx,Phil Stephenson,Republican,tx,0.06933599225980011
Ernest Bailes,Republican,tx,Dustin Burrows,Republican,tx,0.07395942892103158
Ernest Bailes,Republican,tx,Donna Campbell,Republican,tx,0.07395968339046897
Ernest Bailes,Republican,tx,Tom Oliverson,Republican,tx,0.0740385452079501
John Stevens,Republican,tn,Savannah Maddox,Republican,ky,0.04024366551525653
John Stevens,Republican,tn,Bryan Terry,Republican,tn,0.06716014223259416
John Stevens,Republican,tn,Jeremy Faison,Republican,tn,0.06860038663370661
John Stevens,Republican,tn,Timothy Wesco,Republican,in,0.07060483383931242
Lee Anderson,Republican,ga,Ginny Ehrhart,Republican,ga,0.149231386533754
Bruce Bearinger,Democratic,IA,Kirsten Running-Marquardt,Democratic,ia,0.1006705434311251
Michael Morin,Democratic,RI,Jonathan Steinberg,Democratic,ct,0.14293767273917946
Chris Perone,Democratic,ct,Robert Matzie,Democratic,pa,0.016191296417907453
Chris Perone,Democratic,ct,Tony Hwang,Republican,ct,0.06726125370750928
Chris Perone,Democratic,ct,Brenda Kupchick,Republican,CT,0.11099011274118276
Chris Perone,Democratic,ct,Bruce Tarr,Republican,ma,0.12303226404638606
Stephen Fenberg,Democratic,co,Kyle Mullica,Democratic,co,0.1121069141960638
J. W. Grant,Republican,FL,Ed Setzler,Republican,ga,0.06048166788449737
J. W. Grant,Republican,FL,Wes Cantrell,Republican,ga,0.07615481841266213
J. W. Grant,Republican,FL,Russell Fry,Republican,sc,0.11173075072000924
Carol Alvarado,Democratic,tx,Victoria Neave,Democratic,tx,0.03662024442879812
Carol Alvarado,Democratic,tx,Rhetta Bowers,Democratic,tx,0.06872888589266399
Carol Alvarado,Democratic,tx,James Talarico,Democratic,tx,0.07013613886545818
Carol Alvarado,Democratic,tx,Peter Fischer,Democratic,mn,0.09539703047622995
Rudy Salas,Democratic,ca,Devon Mathis,Republican,ca,0.08639821304195333
Rudy Salas,Democratic,ca,Patricia Bates,Republican,ca,0.09957716907930128
Rudy Salas,Democratic,ca,Brian Jones,Republican,ca,0.13087731953939497
Rudy Salas,Democratic,ca,Scott Wilk,Republican,ca,0.1328494807562511
Luz Rivas,Democratic,ca,Angela Witwer,Democratic,mi,0.12145810472765584
Edmond Soliday,Republican,in,Mary Littleton,Republican,tn,0.08699077018429431
Edmond Soliday,Republican,in,Brian Hill,Republican,ok,0.09528058590192898
Edmond Soliday,Republican,in,Ronald Bacon,Republican,IN,0.13781946562243338
Edmond Soliday,Republican,in,Shane Stringer,Republican,al,0.14019842457641676
Scott Sanford,Republican,tx,Dawn Buckingham,Republican,tx,0.030429181609438742
Scott Sanford,Republican,tx,David Spiller,Republican,tx,0.09822166584137654
Scott Sanford,Republican,tx,Kelly Hancock,Republican,tx,0.10232696207851966
Scott Sanford,Republican,tx,Phil King,Republican,tx,0.11696513248090727
Scott Wilk,Republican,ca,Phillip Chen,Republican,ca,0.025017023804748354
Scott Wilk,Republican,ca,Steven Choi,Republican,ca,0.10740264181742008
Scott Wilk,Republican,ca,Devon Mathis,Republican,ca,0.12792024568561186
Scott Wilk,Republican,ca,Rudy Salas,Democratic,ca,0.1328494807562511
Andy H. Holt,Republican,TN,Jeremy Faison,Republican,tn,0.05623472623379577
Andy H. Holt,Republican,TN,Proncey Robertson,Republican,al,0.06356363366756905
Andy H. Holt,Republican,TN,Dan Howell,Republican,tn,0.08339201646725272
Andy H. Holt,Republican,TN,Timothy Wesco,Republican,in,0.08596511733237225
Scott Jensen,Republican,MN,Regina Cobb,Republican,az,0.08803104466255825
Scott Jensen,Republican,MN,Jeremy Munson,Republican,mn,0.09797713458336396
Scott Jensen,Republican,MN,Fred Deutsch,Republican,sd,0.14890458884755606
Mike Hopkins,Republican,mt,Chuck Gray,Republican,wy,0.05925324487518298
Mike Hopkins,Republican,mt,Scott Louser,Republican,nd,0.07062325895994853
Mike Hopkins,Republican,mt,Dennis Linthicum,Republican,or,0.08382486686265925
Mike Hopkins,Republican,mt,Scott Strom,Republican,ME,0.0944628066026515
Keith Pickard,Republican,nv,Glen Leavitt,Republican,nv,0.10713063694679235
Keith Pickard,Republican,nv,Richard McArthur,Republican,nv,0.10905742110244983
Keith Pickard,Republican,nv,Jeanie Riddle,Republican,mo,0.10973890132294026
Keith Pickard,Republican,nv,Andy Matthews,Republican,nv,0.12113834179904039
David Yates,Democratic,ky,Susan Westrom,Democratic,ky,0.0006399241601839394
David Yates,Democratic,ky,Jason Dunnington,Democratic,OK,0.003989042403704234
David Yates,Democratic,ky,Vincent A. Sheheen,Democratic,SC,0.020377632865556265
David Yates,Democratic,ky,Andy Fugate,Democratic,ok,0.03049373554470773
John Landon,Republican,ia,Anthony Rodriguez,Republican,fl,0.0
John Landon,Republican,ia,Geraldine Valentino-Smith,Democratic,md,0.0
John Landon,Republican,ia,James Morefield,Republican,va,0.0
John Landon,Republican,ia,Angie Hatton,Democratic,ky,0.0
John Landon,Republican,ia,Neil Breslin,Democratic,ny,0.0
Haven Shoemaker,Republican,md,Mike McKay,Republican,md,0.1437238760192504
Sydney Jordan,Democratic,mn,Heather Edelson,Democratic,mn,0.0
Sydney Jordan,Democratic,mn,Rena Moran,Democratic,mn,0.0
Sydney Jordan,Democratic,mn,Athena Hollins,Democratic,mn,0.0
Sydney Jordan,Democratic,mn,John Marty,Democratic,mn,0.0
Sydney Jordan,Democratic,mn,Mohamud Noor,Democratic,mn,0.0
Jim Patterson,Republican,ca,Christopher S. Friend,Republican,ny,0.12657173459002455
Jim Patterson,Republican,ca,Anthony Palumbo,Republican,ny,0.13945438474253957
https://www.google.com/search?client=safari&rls=en&q=Missouri+Karla+May&ie=UTF-8&oe=UTF-8,nan,Karla May,https://www.google.com/search?client=safari&rls=en&q=Missouri+Martha+Stevens&ie=UTF-8&oe=UTF-8,nan,Martha Stevens,0.0
https://www.google.com/search?client=safari&rls=en&q=Missouri+Karla+May&ie=UTF-8&oe=UTF-8,nan,Karla May,https://www.google.com/search?client=safari&rls=en&q=Missouri+Rasheen+Aldridge&ie=UTF-8&oe=UTF-8,nan,Rasheen Aldridge,0.0
Michael Benedetto,Democratic,ny,Rebecca Seawright,Democratic,ny,0.06832721231521822
Michael Benedetto,Democratic,ny,Maritza Davila,Democratic,ny,0.07106340084902629
Michael Benedetto,Democratic,ny,Amy Paulin,Democratic,ny,0.07162978535598578
Michael Benedetto,Democratic,ny,Khaleel Anderson,Democratic,ny,0.07317501806252563
Patricia Cornell,Democratic,nh,Tom Loughman,Democratic,nh,0.07476219207547131
Patricia Cornell,Democratic,nh,Rosemarie Rung,Democratic,nh,0.0834871414112713
Chantel Jackson,Democratic,ny,James Skoufis,Democratic,ny,0.018480265405906825
Chantel Jackson,Democratic,ny,Alicia Hyndman,Democratic,ny,0.05748995232054926
Chantel Jackson,Democratic,ny,Aravella Simotas,Democratic,NY,0.06766661518824048
Chantel Jackson,Democratic,ny,Brian Benjamin,Democratic,ny,0.0691275501880435
Larry Farnese,Democratic,PA,Steven Owens,Democratic,ma,0.007378769257043082
Larry Farnese,Democratic,PA,Sonia Chang-Diaz,Democratic,ma,0.026997843488268364
Larry Farnese,Democratic,PA,Don Harmon,Democratic,il,0.03512734716131985
Larry Farnese,Democratic,PA,Austin Davis,Democratic,pa,0.04026610845231802
Angela Romero,Democratic,ut,Elizabeth Weight,Democratic,ut,0.0684016175962621
Angela Romero,Democratic,ut,Ruth Richardson,Democratic,mn,0.09173619471835409
Angela Romero,Democratic,ut,Joel Briscoe,Democratic,ut,0.10981838728536968
Angela Romero,Democratic,ut,Derek Kitchen,Democratic,ut,0.14997078061222902
Sid Saab,Republican,md,Nicholaus R. Kipke,Republican,md,0.07819926702129279
Sid Saab,Republican,md,Johnny Ray Salling,Republican,md,0.14260897601319308
Karin Power,Democratic,or,Anthony Rodriguez,Republican,fl,0.0
Karin Power,Democratic,or,Geraldine Valentino-Smith,Democratic,md,0.0
Karin Power,Democratic,or,James Morefield,Republican,va,0.0
Karin Power,Democratic,or,Angie Hatton,Democratic,ky,0.0
Karin Power,Democratic,or,Neil Breslin,Democratic,ny,0.0
Patrick Snyder,Republican,wi,Timothy Hill,Republican,TN,0.022645552746096
Patrick Snyder,Republican,wi,Jim Steineke,Republican,wi,0.03871563392894861
Patrick Snyder,Republican,wi,Tom Tiffany,Republican,WI,0.1079026249198693
Patrick Snyder,Republican,wi,Tyler August,Republican,wi,0.1352178672624831
Jon Hardister,Republican,nc,Butch Miller,Republican,ga,0.0024923324195962526
Jon Hardister,Republican,nc,Julia C. Howard,Republican,nc,0.011120606912206451
Jon Hardister,Republican,nc,Burt Jones,Republican,ga,0.02525892044669374
Jon Hardister,Republican,nc,Nick DiCeglie,Republican,fl,0.04536154822958549
Faith Winter,Democratic,co,Joyce Elliott,Democratic,ar,0.01040232611933337
